submission_date,state,tot_cases
3/31/2020,,495
5/23/2020,Utah,8331
11/30/2020,Rhode Island,56723
6/11/2020,,9589
1/12/2021,,0
2/16/2020,Delaware,0
11/21/2020,,103
9/25/2020,Virgin Islands,1296
10/29/2020,,92
10/30/2020,,0
12/22/2020,Utah,255085
8/4/2020,Alaska,3394
1/1/2021,South Dakota,99164
10/17/2020,Rhode Island,27691
10/25/2020,Missouri,171022
10/15/2020,Vermont,1903
8/8/2020,,411
3/2/2020,Alaska,0
2/24/2020,South Dakota,0
5/22/2020,Rhode Island,13736
9/12/2020,Utah,58203
3/29/2020,Missouri,903
9/5/2020,Missouri,92202
8/14/2020,,0
12/18/2020,North Carolina,466104
5/26/2020,,8334
11/3/2020,Alaska,16360
2/11/2020,New Hampshire,0
12/14/2020,,7149
1/23/2020,Rhode Island,0
1/27/2021,Montana,92531
9/13/2020,Maine,4863
9/10/2020,Hawaii,10420
1/17/2021,Kansas,256134
11/19/2020,Maine,9958
11/4/2020,Utah,121485
12/23/2020,North Carolina,502214
8/18/2020,Maine,4235
1/23/2021,,0
1/19/2021,,129
1/19/2021,Delaware,71311
3/24/2020,Rhode Island,124
2/4/2020,,0
4/13/2020,Hawaii,513
3/16/2020,Vermont,8
8/30/2020,South Dakota,13322
9/10/2020,Alaska,6020
11/1/2020,,0
3/27/2020,South Dakota,58
1/16/2021,Delaware,69372
9/26/2020,,15215
9/22/2020,Rhode Island,24044
10/3/2020,Vermont,1778
10/8/2020,Delaware,21682
10/29/2020,Missouri,177693
1/25/2020,Rhode Island,0
7/28/2020,,40
9/17/2020,,2074
12/23/2020,New Hampshire,38512
9/24/2020,Virgin Islands,1290
12/17/2020,Rhode Island,77290
3/4/2020,Hawaii,0
12/7/2020,North Carolina,399362
11/2/2020,Maine,6926
6/29/2020,Virgin Islands,84
11/27/2020,New Hampshire,19313
12/6/2020,Virgin Islands,1649
1/17/2021,Vermont,10057
6/19/2020,,9952
11/24/2020,Maine,11027
3/19/2020,Virgin Islands,3
9/18/2020,Maine,5035
2/7/2020,North Carolina,0
6/6/2020,North Carolina,34627
5/8/2020,Delaware,6111
2/25/2020,,0
11/11/2020,Rhode Island,39776
2/10/2020,New Jersey,0
2/14/2020,South Dakota,0
3/26/2020,Montana,90
6/22/2020,,0
3/31/2020,Rhode Island,520
5/4/2020,New Hampshire,2588
12/9/2020,,23854
2/25/2020,New Jersey,0
1/7/2021,Utah,297317
9/27/2020,Alaska,7481
11/28/2020,,0
4/19/2020,Virgin Islands,53
4/13/2020,,1955
5/7/2020,Vermont,916
6/5/2020,Kansas,10393
8/22/2020,Virgin Islands,932
8/25/2020,,54
8/18/2020,Montana,5847
1/27/2021,Delaware,75832
10/1/2020,,0
7/29/2020,Virgin Islands,398
2/11/2020,North Carolina,0
7/2/2020,New Jersey,173456
8/14/2020,,0
9/13/2020,Montana,9021
7/30/2020,Virgin Islands,406
10/7/2020,Maine,5639
3/5/2020,,0
8/29/2020,New Jersey,194756
4/6/2020,Montana,320
9/5/2020,New Hampshire,7424
12/21/2020,South Dakota,95074
1/26/2021,,1
5/7/2020,Missouri,9341
8/28/2020,Virgin Islands,1118
11/9/2020,Utah,134868
9/20/2020,Vermont,1715
12/15/2020,,25339
6/9/2020,Rhode Island,15691
10/9/2020,,77
3/24/2020,Hawaii,102
8/28/2020,,0
8/23/2020,,13590
4/30/2020,Delaware,4734
5/13/2020,Rhode Island,11835
2/4/2020,Hawaii,0
4/30/2020,Vermont,866
8/12/2020,North Carolina,140658
11/12/2020,Alaska,20688
5/27/2020,Missouri,12492
7/24/2020,,0
4/20/2020,Alaska,321
7/9/2020,Kansas,17618
4/18/2020,North Carolina,6140
7/8/2020,New Hampshire,5952
3/30/2020,Vermont,256
7/20/2020,Virgin Islands,308
3/22/2020,Missouri,106
3/27/2020,,0
5/16/2020,,0
5/15/2020,,0
1/5/2021,Kansas,231317
6/11/2020,Missouri,15390
10/30/2020,South Dakota,44559
11/8/2020,,100
9/4/2020,Virgin Islands,1167
9/26/2020,Delaware,20260
11/17/2020,,0
5/18/2020,New Hampshire,3652
6/3/2020,Alaska,505
8/6/2020,,411
1/7/2021,New Hampshire,49261
2/25/2020,,0
10/1/2020,North Carolina,212909
10/9/2020,,0
4/2/2020,Vermont,338
7/1/2020,Alaska,978
11/16/2020,Maine,9363
5/7/2020,Utah,5794
8/8/2020,,0
8/17/2020,Montana,5847
10/28/2020,Alaska,14097
3/9/2020,South Dakota,0
7/15/2020,,314
9/24/2020,,69
8/2/2020,Virgin Islands,438
3/8/2020,North Carolina,1
3/22/2020,North Carolina,255
11/21/2020,Montana,54542
5/12/2020,Vermont,927
2/10/2020,Vermont,0
2/4/2020,Vermont,0
5/25/2020,Hawaii,636
6/12/2020,Montana,588
8/13/2020,,13024
10/12/2020,Hawaii,13477
2/21/2020,Delaware,0
10/24/2020,Missouri,169495
3/27/2020,,51
12/24/2020,Hawaii,20309
3/7/2020,,0
6/6/2020,Hawaii,662
10/20/2020,Maine,5989
3/9/2020,North Carolina,2
10/22/2020,Kansas,74456
11/23/2020,Kansas,142059
1/25/2020,Vermont,0
5/28/2020,South Dakota,4793
4/20/2020,North Carolina,6764
8/18/2020,Hawaii,5583
7/4/2020,Missouri,23215
7/26/2020,South Dakota,8395
9/21/2020,Virgin Islands,1276
7/15/2020,Vermont,1318
3/3/2020,,0
8/25/2020,Kansas,38401
1/9/2021,Virgin Islands,2143
3/22/2020,New Hampshire,78
5/20/2020,,0
6/20/2020,New Jersey,169568
11/4/2020,Alaska,16764
5/25/2020,,0
1/1/2021,,29252
3/24/2020,Missouri,255
3/2/2020,Rhode Island,2
11/9/2020,Kansas,103553
9/11/2020,Montana,8925
3/7/2020,Alaska,0
4/30/2020,,146
3/3/2020,Maine,0
2/20/2020,Rhode Island,0
3/11/2020,,2
2/3/2020,New Jersey,0
1/12/2021,Maine,31149
3/21/2020,Delaware,45
7/21/2020,Rhode Island,17986
2/3/2020,,0
9/8/2020,North Carolina,181903
6/29/2020,Rhode Island,16764
1/22/2020,New Jersey,0
6/18/2020,Alaska,708
9/12/2020,New Hampshire,7652
1/6/2021,,0
9/14/2020,Virgin Islands,1221
12/23/2020,Rhode Island,82066
6/24/2020,,0
9/7/2020,Utah,55743
5/17/2020,New Hampshire,3596
11/8/2020,North Carolina,293339
8/3/2020,,12313
5/22/2020,Kansas,8958
4/23/2020,,3361
1/19/2021,,7521
5/24/2020,Hawaii,636
10/4/2020,,2617
6/26/2020,,247
10/26/2020,North Carolina,261742
12/25/2020,Missouri,378887
3/24/2020,Utah,298
6/12/2020,Delaware,10229
6/14/2020,North Carolina,44124
8/11/2020,Utah,45399
10/18/2020,Vermont,1937
2/8/2020,Hawaii,0
2/13/2020,New Hampshire,0
2/27/2020,Rhode Island,0
3/19/2020,South Dakota,14
2/7/2020,Kansas,0
3/16/2020,,0
8/10/2020,Missouri,59954
1/19/2021,,0
6/7/2020,Virgin Islands,71
3/9/2020,New Jersey,8
6/20/2020,Kansas,12059
9/7/2020,,0
3/25/2020,,0
9/25/2020,Rhode Island,24181
4/24/2020,,3528
4/1/2020,Vermont,321
5/10/2020,,151
2/13/2020,Kansas,0
7/4/2020,Virgin Islands,111
11/13/2020,North Carolina,305233
2/5/2020,,0
8/6/2020,,0
3/2/2020,South Dakota,0
5/11/2020,Rhode Island,11450
6/3/2020,Rhode Island,15219
1/12/2021,New Hampshire,53148
12/23/2020,Montana,78522
7/27/2020,South Dakota,8444
9/26/2020,Maine,5289
2/13/2020,Delaware,0
1/8/2021,Missouri,416758
11/7/2020,,17891
6/4/2020,Utah,11015
1/14/2021,Kansas,252041
5/30/2020,Utah,9688
3/18/2020,Missouri,24
7/27/2020,Delaware,14476
10/8/2020,New Jersey,217236
1/3/2021,Maine,25966
2/3/2020,Alaska,0
2/19/2020,New Hampshire,0
1/4/2021,Missouri,402957
4/16/2020,New Jersey,75317
8/1/2020,,0
7/27/2020,,349
1/7/2021,Rhode Island,96591
11/20/2020,Rhode Island,48001
5/31/2020,Montana,515
3/15/2020,,3
2/23/2020,,0
8/29/2020,Kansas,41048
8/11/2020,Hawaii,3927
10/7/2020,Alaska,8878
1/19/2021,Montana,89864
3/15/2020,New Hampshire,13
7/4/2020,North Carolina,71759
9/15/2020,Hawaii,10904
1/13/2021,Montana,87653
1/19/2021,Alaska,50572
2/27/2020,Kansas,0
11/23/2020,Rhode Island,50573
8/21/2020,Alaska,4588
7/29/2020,Hawaii,1963
6/30/2020,,0
3/8/2020,Rhode Island,3
12/7/2020,Alaska,36196
12/28/2020,Virgin Islands,2004
9/26/2020,Alaska,7367
12/7/2020,,111
5/11/2020,Delaware,6741
2/24/2020,Rhode Island,0
7/18/2020,Maine,3646
6/23/2020,Montana,766
7/26/2020,,40
2/3/2020,,0
2/5/2020,Montana,0
10/10/2020,Kansas,65807
6/28/2020,Hawaii,883
10/18/2020,South Dakota,33269
12/26/2020,Rhode Island,82066
11/29/2020,Maine,11508
8/1/2020,North Carolina,124834
7/31/2020,Utah,40797
4/4/2020,Virgin Islands,42
12/24/2020,New Hampshire,38902
5/31/2020,New Hampshire,4651
12/3/2020,Virgin Islands,1613
12/6/2020,,7004
8/27/2020,,1240
8/15/2020,,502
11/21/2020,Delaware,31321
12/13/2020,Missouri,347603
12/9/2020,New Jersey,418479
8/21/2020,,0
7/2/2020,,0
12/29/2020,Alaska,44581
6/26/2020,Missouri,19914
8/11/2020,North Carolina,139350
8/26/2020,New Hampshire,7159
2/6/2020,,0
1/3/2021,Montana,82381
1/29/2020,Kansas,0
10/25/2020,Delaware,24168
2/27/2020,North Carolina,0
7/14/2020,Missouri,28826
9/12/2020,,1863
10/20/2020,Vermont,1956
3/25/2020,,38
7/29/2020,Alaska,2797
4/25/2020,New Hampshire,1787
5/15/2020,Utah,7012
7/6/2020,North Carolina,74652
10/24/2020,South Dakota,38141
8/31/2020,Hawaii,8622
9/28/2020,,0
1/29/2020,New Hampshire,0
6/14/2020,Kansas,11047
6/26/2020,Alaska,836
1/23/2020,Maine,0
11/25/2020,Maine,11027
9/7/2020,North Carolina,181070
11/21/2020,Vermont,3546
2/20/2020,New Jersey,0
6/9/2020,South Dakota,5523
1/11/2021,South Dakota,103499
3/7/2020,Delaware,0
5/28/2020,Hawaii,641
1/3/2021,Kansas,227745
7/3/2020,,286
2/21/2020,Montana,0
9/1/2020,,0
6/6/2020,Virgin Islands,71
9/5/2020,Virgin Islands,1181
5/10/2020,,0
5/10/2020,Kansas,6984
7/1/2020,New Hampshire,5802
4/29/2020,Vermont,862
10/29/2020,Hawaii,14841
6/3/2020,Virgin Islands,70
1/14/2021,Rhode Island,103386
4/10/2020,Delaware,1326
11/30/2020,Montana,62198
8/20/2020,Vermont,1537
7/13/2020,Maine,3566
8/16/2020,New Hampshire,6988
4/13/2020,Vermont,748
12/22/2020,Missouri,370439
3/11/2020,Utah,3
10/10/2020,,0
8/23/2020,North Carolina,157289
8/8/2020,South Dakota,9477
5/30/2020,,22
12/13/2020,Utah,233904
12/30/2020,Utah,271940
7/19/2020,Montana,2533
7/22/2020,Vermont,1366
11/22/2020,Utah,177176
12/12/2020,Virgin Islands,1807
3/11/2020,,0
10/13/2020,,3341
3/19/2020,,0
3/24/2020,New Jersey,3675
1/25/2020,South Dakota,0
5/17/2020,,7123
1/12/2021,,32423
6/17/2020,Utah,15539
3/11/2020,New Hampshire,5
9/6/2020,Missouri,93434
4/14/2020,Maine,734
12/8/2020,Vermont,5180
5/24/2020,,8110
10/30/2020,Hawaii,14933
11/14/2020,Delaware,28395
3/27/2020,Montana,121
1/23/2021,Delaware,73915
2/11/2020,South Dakota,0
6/19/2020,Alaska,723
8/5/2020,Virgin Islands,501
7/4/2020,,0
8/9/2020,,0
12/25/2020,,0
7/13/2020,Kansas,20058
6/28/2020,Utah,21450
6/19/2020,,0
11/25/2020,North Carolina,346506
1/27/2020,Delaware,0
4/12/2020,Montana,394
7/3/2020,Kansas,15919
6/4/2020,Montana,539
3/15/2020,Utah,21
9/29/2020,Hawaii,12373
7/21/2020,,0
1/8/2021,Utah,301110
4/23/2020,Rhode Island,6256
4/2/2020,Utah,1165
4/20/2020,Vermont,816
10/24/2020,Montana,27142
10/1/2020,New Hampshire,8317
10/26/2020,,16812
5/19/2020,Virgin Islands,69
2/29/2020,Missouri,0
8/21/2020,New Hampshire,7071
8/26/2020,Rhode Island,21454
8/30/2020,,56
12/16/2020,,7183
12/3/2020,Utah,206165
11/8/2020,Rhode Island,36380
6/10/2020,Hawaii,679
11/3/2020,,0
3/11/2020,Missouri,1
5/29/2020,Delaware,9422
7/31/2020,,42
8/14/2020,New Jersey,190004
10/17/2020,Delaware,22942
11/2/2020,,0
10/19/2020,Maine,5989
1/21/2021,Hawaii,24079
6/22/2020,Virgin Islands,76
11/13/2020,,0
3/11/2020,Montana,1
8/20/2020,New Hampshire,7050
6/5/2020,New Jersey,163795
11/2/2020,Vermont,2219
1/6/2021,Utah,292720
7/10/2020,,10743
11/12/2020,Hawaii,16171
9/3/2020,,14135
3/28/2020,Missouri,838
4/11/2020,South Dakota,626
12/24/2020,,118
11/1/2020,,4628
11/5/2020,,0
1/22/2021,Alaska,51204
3/25/2020,Montana,65
3/6/2020,Missouri,0
1/30/2020,New Jersey,0
8/9/2020,New Hampshire,6831
1/26/2020,Montana,0
3/15/2020,Delaware,8
7/21/2020,,330
3/5/2020,New Jersey,2
4/16/2020,Maine,796
11/27/2020,,104
6/29/2020,New Jersey,172245
2/24/2020,Utah,0
12/21/2020,Maine,19285
4/14/2020,,0
10/26/2020,,92
10/31/2020,North Carolina,274635
3/4/2020,Kansas,0
8/11/2020,Virgin Islands,639
1/6/2021,Alaska,47334
3/28/2020,Maine,211
1/22/2021,Virgin Islands,2335
11/23/2020,New Jersey,335416
9/16/2020,Montana,9431
9/14/2020,Alaska,6353
3/14/2020,Rhode Island,9
5/4/2020,Kansas,5245
1/18/2021,Maine,34261
4/19/2020,Maine,867
7/23/2020,New Jersey,179860
4/15/2020,Alaska,293
11/15/2020,New Hampshire,14671
4/23/2020,Alaska,337
11/2/2020,South Dakota,47850
3/13/2020,New Hampshire,6
10/5/2020,Alaska,8613
4/14/2020,Missouri,4686
5/18/2020,North Carolina,19023
5/21/2020,Delaware,8529
4/30/2020,,0
6/2/2020,,0
5/23/2020,Alaska,408
1/4/2021,,29904
9/18/2020,,62
12/10/2020,New Jersey,424282
2/27/2020,,0
9/2/2020,Missouri,87213
1/3/2021,,29764
7/30/2020,,356
12/15/2020,,113
1/30/2020,Utah,0
5/18/2020,,154
1/27/2021,Vermont,11379
5/22/2020,Montana,479
12/24/2020,Missouri,376811
3/10/2020,,0
5/3/2020,Alaska,368
9/6/2020,Hawaii,9920
2/6/2020,Maine,0
1/26/2020,Vermont,0
9/5/2020,Vermont,1647
4/24/2020,,141
11/14/2020,Alaska,22014
11/22/2020,,0
2/16/2020,North Carolina,0
3/1/2020,Missouri,0
11/26/2020,Virgin Islands,1538
7/30/2020,Hawaii,2085
12/29/2020,Virgin Islands,2010
4/8/2020,,11
2/10/2020,,0
10/25/2020,,92
9/4/2020,Vermont,1642
7/29/2020,New Jersey,182977
1/27/2021,Hawaii,24744
6/23/2020,,30
4/16/2020,Utah,2760
8/31/2020,,13992
11/25/2020,Missouri,282792
1/27/2020,Missouri,0
4/4/2020,Maine,456
12/30/2020,,0
1/18/2021,South Dakota,105659
2/12/2020,South Dakota,0
12/13/2020,New Hampshire,30956
1/14/2021,Virgin Islands,2218
10/12/2020,Utah,86832
12/5/2020,Virgin Islands,1649
3/22/2020,,27
10/7/2020,Vermont,1827
2/29/2020,New Jersey,0
1/24/2020,Kansas,0
12/26/2020,,7266
5/30/2020,Rhode Island,14819
7/14/2020,,36
6/24/2020,Alaska,792
7/25/2020,,337
7/10/2020,Vermont,1283
12/13/2020,Delaware,45460
3/5/2020,South Dakota,0
9/6/2020,Delaware,18249
4/12/2020,,1875
7/31/2020,Kansas,27812
8/10/2020,,12807
9/4/2020,,0
2/17/2020,Delaware,0
9/7/2020,Delaware,18308
9/14/2020,Vermont,1702
4/25/2020,Kansas,3056
9/18/2020,,0
11/18/2020,,5924
1/25/2020,Virgin Islands,0
2/18/2020,Rhode Island,0
5/28/2020,Missouri,12673
5/14/2020,Montana,466
12/8/2020,Missouri,328206
10/2/2020,Vermont,1768
2/2/2020,South Dakota,0
9/27/2020,New Jersey,208549
7/26/2020,Utah,38502
9/21/2020,North Carolina,198389
9/8/2020,Montana,8381
9/12/2020,Alaska,6216
2/23/2020,Kansas,0
5/17/2020,Maine,1713
11/1/2020,Virgin Islands,1378
10/25/2020,South Dakota,39203
8/22/2020,,54
3/17/2020,South Dakota,11
2/28/2020,,0
4/29/2020,Missouri,7425
1/8/2021,New Jersey,588731
9/29/2020,Montana,12876
7/29/2020,,42
2/15/2020,Delaware,0
10/29/2020,Maine,6570
1/2/2021,Hawaii,21417
8/25/2020,New Jersey,193295
1/15/2021,New Hampshire,55500
12/29/2020,,0
3/19/2020,,0
11/6/2020,,0
1/24/2020,,0
3/27/2020,Utah,466
6/28/2020,Virgin Islands,81
8/24/2020,New Jersey,192948
8/12/2020,Maine,4089
8/12/2020,Rhode Island,20129
10/19/2020,New Hampshire,9746
3/24/2020,South Dakota,30
12/21/2020,Rhode Island,80231
3/9/2020,,2
4/1/2020,Utah,1012
6/30/2020,Delaware,11510
12/11/2020,Alaska,38584
3/6/2020,Utah,0
1/27/2020,Hawaii,0
11/30/2020,Maine,11976
5/29/2020,Vermont,975
4/12/2020,Hawaii,507
11/11/2020,Virgin Islands,1413
3/31/2020,New Hampshire,367
2/13/2020,Montana,0
11/28/2020,Virgin Islands,1538
3/26/2020,Utah,402
7/11/2020,,312
2/1/2020,,0
4/15/2020,Vermont,759
12/9/2020,,7052
8/17/2020,New Hampshire,7004
8/15/2020,Hawaii,5014
9/14/2020,Delaware,19121
1/29/2020,North Carolina,0
7/30/2020,Montana,3954
10/31/2020,South Dakota,45992
2/29/2020,Delaware,0
1/13/2021,,1
8/10/2020,Rhode Island,19934
4/5/2020,New Hampshire,669
1/11/2021,Montana,86653
8/31/2020,Vermont,1629
2/17/2020,Utah,0
5/1/2020,Montana,453
8/21/2020,Virgin Islands,932
12/26/2020,North Carolina,513930
10/24/2020,,0
10/6/2020,Maine,5604
6/23/2020,Utah,18660
7/29/2020,Rhode Island,18800
3/2/2020,,0
12/23/2020,,0
3/25/2020,Alaska,59
12/19/2020,South Dakota,94336
5/2/2020,Maine,1152
3/25/2020,New Hampshire,137
5/4/2020,Virgin Islands,66
3/14/2020,Virgin Islands,0
8/17/2020,South Dakota,10360
5/8/2020,Kansas,6501
2/10/2020,Utah,0
3/31/2020,Kansas,428
8/21/2020,Hawaii,6328
10/5/2020,Delaware,21363
3/8/2020,Delaware,0
7/20/2020,Kansas,23334
10/13/2020,Hawaii,13538
2/8/2020,Rhode Island,0
6/19/2020,Maine,2938
12/24/2020,Maine,21226
11/27/2020,Hawaii,17498
9/19/2020,Delaware,19449
4/9/2020,,0
12/20/2020,Kansas,200426
8/3/2020,Hawaii,2567
5/22/2020,New Jersey,152989
11/10/2020,New Jersey,278213
2/11/2020,Utah,0
8/27/2020,New Hampshire,7194
11/12/2020,Rhode Island,40764
8/1/2020,New Jersey,184369
7/7/2020,Montana,1371
12/2/2020,Virgin Islands,1589
9/27/2020,Utah,70615
7/30/2020,Utah,40258
12/20/2020,New Jersey,476340
3/6/2020,New Jersey,4
12/17/2020,,115
7/19/2020,New Jersey,178541
12/14/2020,,113
8/6/2020,,0
1/20/2021,Utah,328308
8/19/2020,Utah,48260
9/28/2020,Virgin Islands,1318
8/21/2020,,54
7/31/2020,Rhode Island,19022
8/30/2020,Hawaii,8443
2/5/2020,Utah,0
12/9/2020,Montana,70133
2/9/2020,,0
6/3/2020,North Carolina,30778
2/11/2020,Maine,0
11/15/2020,Vermont,2889
12/7/2020,Utah,217638
6/30/2020,New Hampshire,5782
11/25/2020,,104
4/20/2020,,136
4/14/2020,Utah,2453
11/13/2020,,18666
2/12/2020,Kansas,0
8/9/2020,Missouri,58927
2/15/2020,Hawaii,0
10/13/2020,,77
10/3/2020,,0
2/13/2020,Missouri,0
7/28/2020,Alaska,2729
12/12/2020,Hawaii,18861
10/3/2020,Montana,14561
12/12/2020,Missouri,342347
12/2/2020,New Hampshire,22332
1/16/2021,Utah,322252
7/18/2020,Hawaii,1356
10/8/2020,South Dakota,26441
7/31/2020,North Carolina,123081
2/24/2020,,0
4/30/2020,Virgin Islands,66
2/9/2020,South Dakota,0
1/29/2020,,0
1/24/2021,Montana,91652
5/21/2020,Utah,7981
3/7/2020,,1
5/25/2020,Missouri,12167
1/22/2021,,0
11/9/2020,New Hampshire,12699
3/30/2020,,0
8/8/2020,Utah,44090
11/16/2020,New Jersey,302992
10/16/2020,South Dakota,31805
12/7/2020,Montana,68591
9/16/2020,,14743
9/10/2020,South Dakota,15834
7/22/2020,Alaska,2132
10/17/2020,Utah,93297
6/12/2020,Utah,13789
10/15/2020,,0
10/8/2020,Maine,5666
11/24/2020,Missouri,278661
8/26/2020,New Jersey,193632
12/20/2020,Alaska,42413
1/22/2021,,1
4/12/2020,,133
4/13/2020,Montana,398
1/21/2021,Virgin Islands,2321
2/13/2020,,0
10/27/2020,,0
7/18/2020,Delaware,13429
3/19/2020,New Hampshire,44
2/14/2020,,0
9/23/2020,Virgin Islands,1290
10/10/2020,Montana,18117
1/29/2020,,0
1/3/2021,Virgin Islands,2042
12/21/2020,Delaware,51056
6/6/2020,Rhode Island,15441
4/22/2020,North Carolina,7220
11/18/2020,Montana,50582
6/14/2020,Maine,2810
1/21/2021,New Hampshire,60294
10/1/2020,Rhode Island,24914
8/12/2020,New Hampshire,6887
3/9/2020,Virgin Islands,0
2/25/2020,North Carolina,0
5/4/2020,South Dakota,2668
11/6/2020,Montana,37947
3/6/2020,,0
11/10/2020,Missouri,216697
10/29/2020,Delaware,24553
4/26/2020,Kansas,3174
6/9/2020,,30
1/19/2021,Virgin Islands,2283
7/9/2020,,0
2/16/2020,,0
8/21/2020,,0
3/4/2020,,0
1/16/2021,Missouri,436199
4/29/2020,,145
1/3/2021,Vermont,7793
1/12/2021,,7444
11/4/2020,,0
9/9/2020,Alaska,5896
4/26/2020,Virgin Islands,57
5/23/2020,Missouri,11752
8/27/2020,Kansas,39937
9/25/2020,,0
10/8/2020,,0
12/21/2020,,0
12/13/2020,Maine,16334
5/6/2020,Maine,1254
10/4/2020,Kansas,61111
4/12/2020,Vermont,727
8/14/2020,Utah,46628
2/5/2020,Kansas,0
5/22/2020,,0
5/31/2020,Kansas,9719
5/26/2020,Utah,8658
9/11/2020,New Hampshire,7620
4/9/2020,Montana,365
1/28/2020,,0
12/7/2020,New Jersey,407202
4/20/2020,Virgin Islands,54
6/12/2020,,0
6/16/2020,New Hampshire,5364
1/13/2021,Kansas,252041
5/13/2020,Vermont,929
11/12/2020,Missouri,225371
9/29/2020,Rhode Island,24556
8/1/2020,Rhode Island,19022
2/15/2020,Kansas,0
1/23/2020,South Dakota,0
3/16/2020,Kansas,11
3/24/2020,,30
8/20/2020,,54
1/9/2021,Utah,303723
4/30/2020,Utah,4753
10/25/2020,New Jersey,238119
8/6/2020,Missouri,56383
5/21/2020,Montana,479
8/5/2020,Montana,4593
10/24/2020,Alaska,12489
12/3/2020,New Jersey,383870
11/3/2020,New Jersey,256479
4/3/2020,Virgin Islands,40
2/27/2020,Maine,0
5/21/2020,Rhode Island,13571
12/2/2020,South Dakota,82203
11/22/2020,Montana,55680
4/1/2020,Montana,228
2/2/2020,,0
1/27/2020,New Hampshire,0
10/19/2020,Delaware,23196
12/19/2020,New Jersey,470652
10/9/2020,Missouri,139164
1/25/2021,North Carolina,723445
10/23/2020,South Dakota,37202
8/1/2020,Alaska,3136
8/13/2020,,502
7/20/2020,,11339
12/26/2020,,0
4/23/2020,Vermont,825
8/12/2020,Kansas,32547
6/18/2020,Utah,16199
6/6/2020,,9269
6/27/2020,,10216
8/17/2020,Virgin Islands,760
4/17/2020,Montana,422
6/22/2020,,30
4/6/2020,,8
11/12/2020,Utah,143639
5/6/2020,Kansas,5734
11/12/2020,Kansas,109225
1/21/2021,,7547
5/8/2020,,5899
10/29/2020,Utah,110640
11/4/2020,Hawaii,15379
5/24/2020,Delaware,8809
11/18/2020,New Hampshire,15749
5/7/2020,New Jersey,133685
1/6/2021,Maine,27625
2/29/2020,Alaska,0
11/18/2020,North Carolina,320862
8/25/2020,Maine,4390
12/10/2020,Virgin Islands,1733
1/26/2021,New Jersey,671727
8/1/2020,,45
3/16/2020,New Jersey,178
11/10/2020,Alaska,19712
4/20/2020,New Jersey,88806
1/28/2020,Utah,0
12/5/2020,Hawaii,18169
5/5/2020,New Hampshire,2636
12/19/2020,Montana,76619
9/14/2020,,14622
12/15/2020,Montana,74040
3/16/2020,Delaware,8
5/5/2020,Alaska,371
4/19/2020,,0
11/7/2020,North Carolina,291245
3/22/2020,,0
6/11/2020,Vermont,1109
4/10/2020,Vermont,679
4/25/2020,,0
2/26/2020,,0
8/13/2020,New Jersey,189389
6/27/2020,Virgin Islands,81
8/25/2020,Virgin Islands,1030
11/4/2020,,4903
7/22/2020,New Hampshire,6295
3/30/2020,Rhode Island,479
1/2/2021,North Carolina,558437
11/21/2020,Virgin Islands,1504
6/8/2020,Montana,548
8/11/2020,Vermont,1478
12/27/2020,New Hampshire,40809
8/23/2020,Kansas,36856
6/4/2020,New Jersey,162970
6/29/2020,Alaska,904
3/13/2020,Alaska,1
6/30/2020,,0
6/18/2020,Missouri,16908
11/8/2020,Hawaii,15834
10/22/2020,North Carolina,252992
10/5/2020,New Jersey,214455
10/27/2020,Vermont,2113
4/3/2020,,0
1/31/2020,Delaware,0
5/4/2020,Rhode Island,9652
5/19/2020,,0
6/16/2020,Delaware,10444
3/7/2020,New Jersey,6
6/3/2020,,9016
3/15/2020,Montana,7
6/14/2020,,0
7/14/2020,Hawaii,1267
4/4/2020,New Hampshire,621
10/17/2020,New Hampshire,9624
5/3/2020,New Jersey,126764
5/9/2020,Maine,1434
3/19/2020,Vermont,16
7/6/2020,Virgin Islands,116
3/11/2020,Alaska,0
2/28/2020,,0
10/9/2020,Virgin Islands,1324
12/24/2020,Vermont,6781
4/26/2020,Maine,1023
6/11/2020,,182
2/5/2020,North Carolina,0
5/29/2020,Montana,505
6/25/2020,Vermont,1191
10/24/2020,New Hampshire,10238
4/19/2020,South Dakota,1635
4/14/2020,New Hampshire,1091
10/24/2020,,0
2/24/2020,,0
9/26/2020,New Hampshire,8121
2/15/2020,,0
3/6/2020,Vermont,0
7/3/2020,Hawaii,980
1/26/2021,Maine,38170
8/22/2020,Utah,49416
4/27/2020,North Carolina,9142
8/3/2020,Vermont,1426
9/19/2020,New Hampshire,7920
3/15/2020,Vermont,4
2/20/2020,Kansas,0
10/16/2020,,16255
3/13/2020,,0
5/11/2020,Kansas,7116
7/17/2020,Hawaii,1328
5/7/2020,,151
5/10/2020,Alaska,379
9/4/2020,,1619
3/21/2020,,0
7/2/2020,Missouri,22283
7/11/2020,,0
7/14/2020,Virgin Islands,206
2/15/2020,North Carolina,0
2/26/2020,Montana,0
7/11/2020,Vermont,1283
6/13/2020,Alaska,654
5/11/2020,,0
11/28/2020,North Carolina,357958
2/8/2020,,0
8/25/2020,,0
5/9/2020,Kansas,6751
1/29/2020,Vermont,0
3/13/2020,North Carolina,15
7/16/2020,Delaware,13337
12/17/2020,Missouri,356607
3/26/2020,Alaska,69
1/8/2021,South Dakota,102580
8/15/2020,Maine,4168
5/1/2020,Maine,1123
7/26/2020,,11780
12/17/2020,,0
12/16/2020,,0
4/10/2020,North Carolina,3908
6/26/2020,New Hampshire,5638
